,id,standard_drug_name,gene,dataset,cancer_type,pvalue,correlation,provided_pvalue,provided_correlation,n_cell_line,provided_n_cell_line
2366,31153368,3-Cl-AHPC,MTPAP,All,pancan,1.1125e-12,-0.253153,,,767,
2367,31153369,3-Cl-AHPC,MTR,All,pancan,6.31912e-15,-0.276492,,,767,
2368,31153370,3-Cl-AHPC,MTRF1,All,pancan,1.28562e-09,-0.216886,,,767,
2369,31153371,3-Cl-AHPC,MUC3A,All,pancan,6.65008e-09,0.207465,,,767,
2370,31153372,3-Cl-AHPC,MUTYH,All,pancan,7.7824e-16,-0.285338,,,767,
2371,31153373,3-Cl-AHPC,MVP,All,pancan,3.02709e-19,0.315988,,,767,
2372,31153374,3-Cl-AHPC,MXRA5,All,pancan,5.12546e-10,0.221975,,,767,
2373,31153375,3-Cl-AHPC,MXRA7,All,pancan,8.00281e-11,0.231893,,,767,
2374,31153376,3-Cl-AHPC,MYADM,All,pancan,4.02884e-11,0.235445,,,767,
2375,31153377,3-Cl-AHPC,MYB,All,pancan,6.14887e-26,-0.367502,,,767,
2376,31153378,3-Cl-AHPC,MYB-AS1,All,pancan,8.21343e-18,-0.303546,,,767,
2377,31153379,3-Cl-AHPC,MYBBP1A,All,pancan,5.23665e-10,-0.221857,,,767,
2378,31153380,3-Cl-AHPC,MYBL2,All,pancan,4.8855e-13,-0.257026,,,767,
2379,31153381,3-Cl-AHPC,MYC,All,pancan,8.41763e-15,-0.275256,,,767,
2380,31153382,3-Cl-AHPC,MYCBP2,All,pancan,4.19735e-20,-0.323164,,,767,
2381,31153383,3-Cl-AHPC,MYCBP2-AS1,All,pancan,6.95021e-11,-0.232627,,,767,
2382,31153384,3-Cl-AHPC,MYEOV,All,pancan,9.90569e-13,0.253704,,,767,
2383,31153385,3-Cl-AHPC,MYH14,All,pancan,2.89301e-11,0.237139,,,767,
2384,31153386,3-Cl-AHPC,MYL6,All,pancan,1.85266e-11,0.239399,,,767,
2385,31153387,3-Cl-AHPC,MYL9,All,pancan,1.04083e-11,0.242288,,,767,
2386,31153388,3-Cl-AHPC,MYL12B,All,pancan,7.57922e-11,0.232176,,,767,
2387,31153389,3-Cl-AHPC,MYL12BP1,All,pancan,1.21539e-10,-0.229701,,,767,
2388,31153390,3-Cl-AHPC,MYLK,All,pancan,9.53941e-14,0.264527,,,767,
2389,31153391,3-Cl-AHPC,MYO1B,All,pancan,1.56267e-08,0.202387,,,767,
2390,31153392,3-Cl-AHPC,MYO1C,All,pancan,1.31505e-19,0.31904,,,767,
2391,31153393,3-Cl-AHPC,MYO1E,All,pancan,2.56856e-13,0.260007,,,767,
2392,31153394,3-Cl-AHPC,MYO1G,All,pancan,2.15346e-15,-0.281079,,,767,
2393,31153395,3-Cl-AHPC,MYO5B,All,pancan,3.67495e-12,0.247412,,,767,
2394,31153396,3-Cl-AHPC,MYO6,All,pancan,1.17806e-09,0.217375,,,767,
2395,31153397,3-Cl-AHPC,MYO10,All,pancan,2.32293e-15,0.280759,,,767,
2396,31153398,3-Cl-AHPC,MYOF,All,pancan,4.58864e-28,0.382069,,,767,
2397,31153399,3-Cl-AHPC,MYOM2,All,pancan,1.26812e-08,-0.20364,,,767,
2398,31153400,3-Cl-AHPC,MYOM3,All,pancan,1.18857e-09,0.217325,,,767,
2399,31153401,3-Cl-AHPC,MYZAP,All,pancan,4.23017e-10,0.223022,,,767,
2400,31153402,3-Cl-AHPC,MZT1,All,pancan,2.75931e-10,-0.225334,,,767,
2401,31153403,3-Cl-AHPC,N4BP2,All,pancan,5.00521e-19,-0.314131,,,767,
2402,31153404,3-Cl-AHPC,N4BP2L1,All,pancan,1.84016e-09,-0.214867,,,767,
2403,31153405,3-Cl-AHPC,N4BP2L2-IT2,All,pancan,6.21035e-14,-0.266459,,,767,
2404,31153406,3-Cl-AHPC,NAA15,All,pancan,5.60138e-14,-0.266922,,,767,
2405,31153407,3-Cl-AHPC,NAA16,All,pancan,1.38526e-20,-0.327107,,,767,
2406,31153408,3-Cl-AHPC,NAA25,All,pancan,1.47048e-11,-0.240561,,,767,
2407,31153409,3-Cl-AHPC,NAALADL2,All,pancan,3.58849e-11,0.236039,,,767,
2408,31153410,3-Cl-AHPC,NACA,All,pancan,1.19807e-17,-0.302084,,,767,
2409,31153411,3-Cl-AHPC,NACC2,All,pancan,6.03778e-16,0.286389,,,767,
2410,31153412,3-Cl-AHPC,NAE1,All,pancan,4.38032e-10,-0.222832,,,767,
2411,31153413,3-Cl-AHPC,NAF1,All,pancan,2.94898e-23,-0.348006,,,767,
2412,31153414,3-Cl-AHPC,NAGLU,All,pancan,4.90088e-09,0.209248,,,767,
2413,31153415,3-Cl-AHPC,NAGS,All,pancan,1.38727e-09,0.216459,,,767,
2414,31153416,3-Cl-AHPC,NAIF1,All,pancan,8.91622e-12,-0.243057,,,767,
2415,31153417,3-Cl-AHPC,NALCN,All,pancan,4.08772e-11,0.235371,,,767,
2416,31153418,3-Cl-AHPC,NALCN-AS1,All,pancan,3.41955e-11,0.236286,,,767,
2417,31153419,3-Cl-AHPC,NAP1L1,All,pancan,6.04626e-15,-0.276682,,,767,
2418,31153420,3-Cl-AHPC,NARF,All,pancan,7.82303e-12,-0.243705,,,767,
2419,31153421,3-Cl-AHPC,NARF-IT1,All,pancan,1.13964e-19,-0.319561,,,767,
2420,31153422,3-Cl-AHPC,NASP,All,pancan,9.79785e-24,-0.351587,,,767,
2421,31153423,3-Cl-AHPC,NAT2,All,pancan,1.66313e-10,0.228041,,,767,
2422,31153424,3-Cl-AHPC,NAT10,All,pancan,1.50299e-21,-0.334838,,,767,
2423,31153425,3-Cl-AHPC,NAV2,All,pancan,6.25777e-20,0.321729,,,767,
2424,31153426,3-Cl-AHPC,NBEAL1,All,pancan,8.25016e-16,0.285095,,,767,
2425,31153427,3-Cl-AHPC,NBEAL2,All,pancan,5.85708e-14,-0.266722,,,767,
2426,31153428,3-Cl-AHPC,NBL1,All,pancan,1.20059e-16,0.292974,,,767,
2427,31153429,3-Cl-AHPC,NBPF11,All,pancan,7.13632e-09,-0.20705,,,767,
2428,31153430,3-Cl-AHPC,NBPF12,All,pancan,4.28247e-09,-0.210031,,,767,
2429,31153431,3-Cl-AHPC,NBR1,All,pancan,1.20446e-13,0.263471,,,767,
2430,31153432,3-Cl-AHPC,NCAPD2,All,pancan,2.54242e-13,-0.260054,,,767,
2431,31153433,3-Cl-AHPC,NCAPD3,All,pancan,1.99761e-14,-0.271491,,,767,
2432,31153434,3-Cl-AHPC,NCAPG,All,pancan,5.5733e-11,-0.233773,,,767,
2433,31153435,3-Cl-AHPC,NCAPH,All,pancan,2.20049e-17,-0.299712,,,767,
2434,31153436,3-Cl-AHPC,NCAPH2,All,pancan,1.08382e-12,-0.253277,,,767,
2435,31153437,3-Cl-AHPC,NCBP3,All,pancan,1.2907e-10,-0.229383,,,767,
2436,31153438,3-Cl-AHPC,NCCRP1,All,pancan,6.31827e-10,0.220828,,,767,
2437,31153439,3-Cl-AHPC,NCEH1,All,pancan,9.98837e-23,0.343986,,,767,
2438,31153440,3-Cl-AHPC,NCF1,All,pancan,4.30566e-09,-0.21,,,767,
2439,31153441,3-Cl-AHPC,NCF1B,All,pancan,1.00944e-11,-0.24244,,,767,
2440,31153442,3-Cl-AHPC,NCF1C,All,pancan,6.81917e-10,-0.220408,,,767,
2441,31153443,3-Cl-AHPC,NCF4,All,pancan,3.86091e-09,-0.21063,,,767,
2442,31153444,3-Cl-AHPC,NCF4-AS1,All,pancan,1.30853e-11,-0.241145,,,767,
2443,31153445,3-Cl-AHPC,NCKAP1,All,pancan,4.63021e-14,0.267772,,,767,
2444,31153446,3-Cl-AHPC,NCKAP1L,All,pancan,1.4623e-16,-0.29218,,,767,
2445,31153447,3-Cl-AHPC,NCKAP5,All,pancan,1.38347e-09,0.216474,,,767,
2446,31153448,3-Cl-AHPC,NCL,All,pancan,6.08807e-20,-0.321828,,,767,
2447,31153449,3-Cl-AHPC,NCOA5,All,pancan,3.42466e-09,-0.211322,,,767,
2448,31153450,3-Cl-AHPC,NCR3,All,pancan,1.0732e-10,-0.230356,,,767,
2449,31153451,3-Cl-AHPC,NDC1,All,pancan,5.85671e-15,-0.276819,,,767,
2450,31153452,3-Cl-AHPC,NDOR1,All,pancan,8.36256e-09,-0.206116,,,767,
2451,31153453,3-Cl-AHPC,NDST1,All,pancan,1.06536e-15,0.284031,,,767,
2452,31153454,3-Cl-AHPC,NDUFA6-DT,All,pancan,2.94732e-11,-0.237045,,,767,
2453,31153455,3-Cl-AHPC,NDUFA7,All,pancan,3.32465e-12,-0.247899,,,767,
2454,31153456,3-Cl-AHPC,NDUFAF4,All,pancan,2.63055e-17,-0.299012,,,767,
2455,31153457,3-Cl-AHPC,NDUFAF6,All,pancan,1.1456e-09,-0.217531,,,767,
2456,31153458,3-Cl-AHPC,NDUFAF7,All,pancan,1.84755e-08,-0.201376,,,767,
2457,31153459,3-Cl-AHPC,NDUFB8,All,pancan,2.07166e-08,-0.200682,,,767,
2458,31153460,3-Cl-AHPC,NDUFS7,All,pancan,8.98665e-11,-0.231287,,,767,
2459,31153461,3-Cl-AHPC,NEBL-AS1,All,pancan,8.37036e-09,0.20611,,,767,
2460,31153462,3-Cl-AHPC,NECTIN2,All,pancan,8.9173e-19,0.311981,,,767,
2461,31153463,3-Cl-AHPC,NECTIN3,All,pancan,3.5379e-17,0.297845,,,767,
2462,31153464,3-Cl-AHPC,NEDD4L,All,pancan,5.85059e-12,0.245137,,,767,
2463,31153465,3-Cl-AHPC,NEDD9,All,pancan,1.6587e-10,0.228055,,,767,
2464,31153466,3-Cl-AHPC,NEIL3,All,pancan,8.34652e-11,-0.231673,,,767,
2465,31153467,3-Cl-AHPC,NEK6,All,pancan,1.20166e-09,0.217264,,,767,
2466,31153468,3-Cl-AHPC,NEK9,All,pancan,3.36517e-11,-0.236368,,,767,
2467,31153469,3-Cl-AHPC,NEK11,All,pancan,4.247e-14,0.268157,,,767,
2468,31153470,3-Cl-AHPC,NELFA,All,pancan,4.04395e-20,-0.323297,,,767,
2469,31153471,3-Cl-AHPC,NEMP1,All,pancan,4.70703e-12,-0.246204,,,767,
2470,31153472,3-Cl-AHPC,NEPNP,All,pancan,2.59932e-09,-0.212903,,,767,
2471,31153473,3-Cl-AHPC,NEPRO,All,pancan,7.69358e-09,-0.206608,,,767,
2472,31153474,3-Cl-AHPC,NES,All,pancan,3.67e-09,0.210923,,,767,
2473,31153475,3-Cl-AHPC,NEU1,All,pancan,9.69269e-10,0.218462,,,767,
2474,31153476,3-Cl-AHPC,NEU3,All,pancan,1.95298e-17,-0.30018,,,767,
2475,31153477,3-Cl-AHPC,NEURL3,All,pancan,1.13342e-10,0.230068,,,767,
2476,31153478,3-Cl-AHPC,NEURL4,All,pancan,1.61061e-10,-0.228211,,,767,
2477,31153479,3-Cl-AHPC,NFATC2IP,All,pancan,2.06775e-13,-0.261004,,,767,
2478,31153480,3-Cl-AHPC,NFATC3,All,pancan,1.90472e-23,-0.349432,,,767,
2479,31153481,3-Cl-AHPC,NFRKB,All,pancan,4.37955e-09,-0.209901,,,767,
2480,31153482,3-Cl-AHPC,NFX1,All,pancan,1.12747e-11,-0.241889,,,767,
2481,31153483,3-Cl-AHPC,NFXL1,All,pancan,1.58334e-09,-0.215715,,,767,
2482,31153484,3-Cl-AHPC,NFYC,All,pancan,1.79721e-09,-0.215,,,767,
2483,31153485,3-Cl-AHPC,NGDN,All,pancan,2.01979e-12,-0.250306,,,767,
2484,31153486,3-Cl-AHPC,NGEF,All,pancan,6.21623e-13,0.255899,,,767,
2485,31153487,3-Cl-AHPC,NGLY1,All,pancan,4.90719e-12,-0.246,,,767,
2486,31153488,3-Cl-AHPC,NHLRC1,All,pancan,5.46395e-14,0.267033,,,767,
2487,31153489,3-Cl-AHPC,NHLRC4,All,pancan,1.39679e-09,-0.21642,,,767,
2488,31153490,3-Cl-AHPC,NHS,All,pancan,9.10404e-13,0.254103,,,767,
2489,31153491,3-Cl-AHPC,NIFK,All,pancan,2.27092e-10,-0.226379,,,767,
2490,31153492,3-Cl-AHPC,NIFK-AS1,All,pancan,1.2874e-09,-0.216878,,,767,
2491,31153493,3-Cl-AHPC,NINJ1,All,pancan,2.00639e-08,0.200877,,,767,
2492,31153494,3-Cl-AHPC,NIPAL1,All,pancan,2.85994e-10,0.225141,,,767,
2493,31153495,3-Cl-AHPC,NISCH,All,pancan,1.3274e-09,-0.216706,,,767,
2494,31153496,3-Cl-AHPC,NKAIN4,All,pancan,1.24893e-10,0.229557,,,767,
2495,31153497,3-Cl-AHPC,NKAPD1,All,pancan,6.59426e-13,-0.255622,,,767,
2496,31153498,3-Cl-AHPC,NKG7,All,pancan,2.07998e-11,-0.238814,,,767,
2497,31153499,3-Cl-AHPC,NKILA,All,pancan,6.03887e-14,0.266585,,,767,
2498,31153500,3-Cl-AHPC,NKRF,All,pancan,2.93934e-19,-0.316097,,,767,
2499,31153501,3-Cl-AHPC,NKTR,All,pancan,3.12518e-13,-0.259102,,,767,
2500,31153502,3-Cl-AHPC,NLE1,All,pancan,3.01556e-18,-0.307386,,,767,
2501,31153503,3-Cl-AHPC,NLGN3,All,pancan,2.22254e-13,-0.260673,,,767,
2502,31153504,3-Cl-AHPC,NLRC3,All,pancan,6.61434e-12,-0.244533,,,767,
2503,31153505,3-Cl-AHPC,NLRP3P1,All,pancan,2.81584e-09,0.212445,,,767,
2504,31153506,3-Cl-AHPC,NLRP10,All,pancan,4.21444e-09,0.210124,,,767,
2505,31153507,3-Cl-AHPC,NMNAT2,All,pancan,1.70699e-09,0.215291,,,767,
2506,31153508,3-Cl-AHPC,NMRAL2P,All,pancan,1.69839e-10,0.227929,,,767,
2507,31153509,3-Cl-AHPC,NNMT,All,pancan,3.45058e-16,0.288689,,,767,
2508,31153510,3-Cl-AHPC,NOA1,All,pancan,1.40793e-11,-0.240779,,,767,
2509,31153511,3-Cl-AHPC,NOB1,All,pancan,1.82756e-12,-0.250786,,,767,
2510,31153512,3-Cl-AHPC,NOC4L,All,pancan,1.42628e-12,-0.251971,,,767,
2511,31153513,3-Cl-AHPC,NOL3,All,pancan,6.0991e-12,0.244933,,,767,
2512,31153514,3-Cl-AHPC,NOL8,All,pancan,3.61235e-11,-0.236005,,,767,
2513,31153515,3-Cl-AHPC,NOL9,All,pancan,1.14827e-11,-0.241798,,,767,
2514,31153516,3-Cl-AHPC,NOL11,All,pancan,2.94659e-09,-0.212185,,,767,
2515,31153517,3-Cl-AHPC,NOLC1,All,pancan,1.04623e-18,-0.311383,,,767,
2516,31153518,3-Cl-AHPC,NONO,All,pancan,1.38489e-14,-0.273094,,,767,
2517,31153519,3-Cl-AHPC,NONOP2,All,pancan,3.80319e-10,-0.2236,,,767,
2518,31153520,3-Cl-AHPC,NOP2,All,pancan,3.92081e-11,-0.235585,,,767,
2519,31153521,3-Cl-AHPC,NOP9,All,pancan,2.91869e-09,-0.21224,,,767,
2520,31153522,3-Cl-AHPC,NOP14,All,pancan,5.09226e-26,-0.368076,,,767,
2521,31153523,3-Cl-AHPC,NOP16,All,pancan,5.13837e-09,-0.208972,,,767,
2522,31153524,3-Cl-AHPC,NOP53,All,pancan,2.55944e-15,-0.280349,,,767,
2523,31153525,3-Cl-AHPC,NOP56,All,pancan,1.0036e-19,-0.320022,,,767,
2524,31153526,3-Cl-AHPC,NOP58,All,pancan,3.18547e-17,-0.298258,,,767,
2525,31153527,3-Cl-AHPC,NORAD,All,pancan,4.26591e-09,0.210053,,,767,
2526,31153528,3-Cl-AHPC,CCN3,All,pancan,1.94401e-12,0.250489,,,767,
2527,31153529,3-Cl-AHPC,NPAS2,All,pancan,5.68783e-22,0.338152,,,767,
2528,31153530,3-Cl-AHPC,NPC1,All,pancan,4.53251e-13,0.257376,,,767,
2529,31153531,3-Cl-AHPC,NPC2,All,pancan,4.77019e-17,0.296662,,,767,
2530,31153532,3-Cl-AHPC,NPHP1,All,pancan,3.12743e-12,0.248195,,,767,
2531,31153533,3-Cl-AHPC,NPIPA1,All,pancan,1.72015e-08,-0.201808,,,767,
2532,31153534,3-Cl-AHPC,NPIPB3,All,pancan,5.11069e-10,-0.221991,,,767,
2533,31153535,3-Cl-AHPC,NPIPB4,All,pancan,3.29883e-11,-0.236469,,,767,
2534,31153536,3-Cl-AHPC,NPIPB5,All,pancan,2.2846e-10,-0.226347,,,767,
2535,31153537,3-Cl-AHPC,NPIPB12,All,pancan,1.04498e-10,-0.230496,,,767,
2536,31153538,3-Cl-AHPC,NPIPB13,All,pancan,9.06814e-10,-0.218832,,,767,
2537,31153539,3-Cl-AHPC,NPIPP1,All,pancan,1.4107e-09,-0.216365,,,767,
2538,31153540,3-Cl-AHPC,NPM1,All,pancan,5.98488e-09,-0.208082,,,767,
2539,31153541,3-Cl-AHPC,NPM1P27,All,pancan,8.25371e-09,-0.206193,,,767,
2540,31153542,3-Cl-AHPC,NPM3,All,pancan,3.38707e-16,-0.288765,,,767,
2541,31153543,3-Cl-AHPC,NPPB,All,pancan,7.50209e-12,0.243912,,,767,
2542,31153544,3-Cl-AHPC,NPRL2,All,pancan,3.47455e-15,-0.279051,,,767,
2543,31153545,3-Cl-AHPC,NPTN,All,pancan,1.02943e-18,0.311443,,,767,
2544,31153546,3-Cl-AHPC,NPTXR,All,pancan,1.77182e-09,0.215081,,,767,
2545,31153547,3-Cl-AHPC,NPY4R,All,pancan,5.67659e-10,0.221416,,,767,
2546,31153548,3-Cl-AHPC,NQO1,All,pancan,2.52373e-20,0.324981,,,767,
2547,31153549,3-Cl-AHPC,NR2C2,All,pancan,2.18183e-13,-0.260758,,,767,
2548,31153550,3-Cl-AHPC,NR2F1-AS1,All,pancan,2.16945e-11,0.238601,,,767,
2549,31153551,3-Cl-AHPC,NR2F2,All,pancan,5.68613e-15,0.276946,,,767,
2550,31153552,3-Cl-AHPC,NR2F2-AS1,All,pancan,4.51398e-16,0.287587,,,767,
2551,31153553,3-Cl-AHPC,NRBP2,All,pancan,4.55772e-16,0.287548,,,767,
2552,31153554,3-Cl-AHPC,NRDE2,All,pancan,3.65367e-10,-0.223817,,,767,
2553,31153555,3-Cl-AHPC,NRF1,All,pancan,9.28117e-18,-0.303074,,,767,
2554,31153556,3-Cl-AHPC,NRM,All,pancan,2.29604e-09,-0.213611,,,767,
2555,31153557,3-Cl-AHPC,NRP1,All,pancan,6.15017e-17,0.295652,,,767,
2556,31153558,3-Cl-AHPC,NRP2,All,pancan,1.81084e-13,0.261612,,,767,
2557,31153559,3-Cl-AHPC,NRROS,All,pancan,2.42199e-11,-0.238043,,,767,
2558,31153560,3-Cl-AHPC,NSD2,All,pancan,1.7644e-17,-0.300577,,,767,
2559,31153561,3-Cl-AHPC,NSD3,All,pancan,4.56936e-13,-0.257338,,,767,
2560,31153562,3-Cl-AHPC,NSL1,All,pancan,2.15222e-20,-0.325547,,,767,
2561,31153563,3-Cl-AHPC,NSMCE4A,All,pancan,7.23932e-17,-0.295002,,,767,
2562,31153564,3-Cl-AHPC,NSUN4,All,pancan,1.43841e-15,-0.282776,,,767,
2563,31153565,3-Cl-AHPC,NSUN6,All,pancan,5.35437e-13,-0.256598,,,767,
2564,31153566,3-Cl-AHPC,NT5E,All,pancan,4.50552e-22,0.338941,,,767,
2565,31153567,3-Cl-AHPC,NT5M,All,pancan,6.84643e-11,-0.232706,,,767,
2566,31153568,3-Cl-AHPC,NTF4,All,pancan,5.80329e-11,0.233563,,,767,
2567,31153569,3-Cl-AHPC,NTHL1,All,pancan,1.81381e-08,-0.201488,,,767,
2568,31153570,3-Cl-AHPC,NTN4,All,pancan,4.12564e-25,0.361633,,,767,
2569,31153571,3-Cl-AHPC,NUAK1,All,pancan,2.28542e-14,0.2709,,,767,
2570,31153572,3-Cl-AHPC,NUDT3,All,pancan,5.41722e-10,-0.221672,,,767,
2571,31153573,3-Cl-AHPC,NUDT12,All,pancan,2.33589e-10,0.226228,,,767,
2572,31153574,3-Cl-AHPC,NUDT21,All,pancan,6.14387e-16,-0.286317,,,767,
2573,31153575,3-Cl-AHPC,NUF2,All,pancan,1.67146e-11,-0.239917,,,767,
2574,31153576,3-Cl-AHPC,NUFIP1,All,pancan,7.54669e-15,-0.275728,,,767,
2575,31153577,3-Cl-AHPC,NUGGC,All,pancan,7.32983e-10,-0.22001,,,767,
2576,31153578,3-Cl-AHPC,NUP43,All,pancan,5.14276e-12,-0.24577,,,767,
2577,31153579,3-Cl-AHPC,NUP50,All,pancan,8.70555e-16,-0.284872,,,767,
2578,31153580,3-Cl-AHPC,NUP54,All,pancan,5.19424e-13,-0.25674,,,767,
2579,31153581,3-Cl-AHPC,NUP58,All,pancan,1.93454e-14,-0.271632,,,767,
2580,31153582,3-Cl-AHPC,NUP62,All,pancan,3.908e-14,-0.268527,,,767,
2581,31153583,3-Cl-AHPC,NUP88,All,pancan,7.52129e-12,-0.243899,,,767,
2582,31153584,3-Cl-AHPC,NUP93,All,pancan,1.0491e-09,-0.218022,,,767,
2583,31153585,3-Cl-AHPC,NUP107,All,pancan,2.20416e-11,-0.238521,,,767,
2584,31153586,3-Cl-AHPC,NUP133,All,pancan,4.35006e-21,-0.331166,,,767,
2585,31153587,3-Cl-AHPC,NUP153,All,pancan,8.2742e-13,-0.254554,,,767,
2586,31153588,3-Cl-AHPC,NUP160,All,pancan,1.31609e-14,-0.273317,,,767,
2587,31153589,3-Cl-AHPC,NUP188,All,pancan,2.32117e-12,-0.249637,,,767,
2588,31153590,3-Cl-AHPC,NUP210,All,pancan,1.75757e-19,-0.317982,,,767,
2589,31153591,3-Cl-AHPC,NUP214,All,pancan,4.44095e-09,-0.20982,,,767,
2590,31153592,3-Cl-AHPC,NUP42,All,pancan,2.13906e-10,-0.226699,,,767,
2591,31153593,3-Cl-AHPC,NUPR1,All,pancan,3.53139e-16,0.288595,,,767,
2592,31153594,3-Cl-AHPC,NUSAP1,All,pancan,4.21421e-14,-0.268192,,,767,
2593,31153595,3-Cl-AHPC,NVL,All,pancan,8.97514e-16,-0.284745,,,767,
2594,31153596,3-Cl-AHPC,NXF1,All,pancan,5.69954e-11,-0.233657,,,767,
2595,31153597,3-Cl-AHPC,NXNL2,All,pancan,1.06846e-16,0.293443,,,767,
2596,31153598,3-Cl-AHPC,OAT,All,pancan,4.87425e-09,0.20928,,,767,
2597,31153599,3-Cl-AHPC,OBSL1,All,pancan,5.77262e-10,0.221324,,,767,
2598,31153600,3-Cl-AHPC,ODC1,All,pancan,1.98528e-16,-0.290942,,,767,
2599,31153601,3-Cl-AHPC,ODF2,All,pancan,1.80584e-10,-0.227603,,,767,
2600,31153602,3-Cl-AHPC,ODF2-AS1,All,pancan,1.7928e-08,-0.201558,,,767,
2601,31153603,3-Cl-AHPC,OGN,All,pancan,1.26506e-14,-0.273489,,,767,
2602,31153604,3-Cl-AHPC,OGT,All,pancan,5.94293e-13,-0.25611,,,767,
2603,31153605,3-Cl-AHPC,OIP5,All,pancan,2.01624e-09,-0.214349,,,767,
2604,31153606,3-Cl-AHPC,OIP5-AS1,All,pancan,9.45208e-18,-0.303003,,,767,
2605,31153607,3-Cl-AHPC,OLFML2A,All,pancan,1.21674e-09,0.217194,,,767,
2606,31153608,3-Cl-AHPC,OLFML2B,All,pancan,1.78842e-08,0.201573,,,767,
2607,31153609,3-Cl-AHPC,OLFML3,All,pancan,1.66081e-10,0.228048,,,767,
2608,31153610,3-Cl-AHPC,OMP,All,pancan,1.35558e-09,0.216588,,,767,
2609,31153611,3-Cl-AHPC,OPHN1,All,pancan,2.34637e-12,0.249585,,,767,
2610,31153612,3-Cl-AHPC,OPTN,All,pancan,3.47158e-13,0.258615,,,767,
2611,31153613,3-Cl-AHPC,OR2A1-AS1,All,pancan,1.14234e-09,0.217547,,,767,
2612,31153614,3-Cl-AHPC,OR2A7,All,pancan,7.37282e-12,0.243998,,,767,
2613,31153615,3-Cl-AHPC,OR2A9P,All,pancan,3.86679e-10,0.22351,,,767,
2614,31153616,3-Cl-AHPC,OR2A13P,All,pancan,3.19672e-11,0.23663,,,767,
2615,31153617,3-Cl-AHPC,OR7E2P,All,pancan,1.29833e-12,0.252419,,,767,
2616,31153618,3-Cl-AHPC,OR7E13P,All,pancan,1.30666e-13,0.263101,,,767,
2617,31153619,3-Cl-AHPC,ORC1,All,pancan,1.40036e-31,-0.404644,,,767,
2618,31153620,3-Cl-AHPC,ORC2,All,pancan,7.98995e-10,-0.219533,,,767,
2619,31153621,3-Cl-AHPC,ORC6,All,pancan,1.48177e-13,-0.262528,,,767,
2620,31153622,3-Cl-AHPC,OSBPL2,All,pancan,1.91697e-09,0.214635,,,767,
2621,31153623,3-Cl-AHPC,OSBPL10,All,pancan,3.90644e-16,0.288181,,,767,
2622,31153624,3-Cl-AHPC,OSCP1,All,pancan,3.91118e-09,0.210556,,,767,
2623,31153625,3-Cl-AHPC,OSER1,All,pancan,1.52781e-08,0.202523,,,767,
2624,31153626,3-Cl-AHPC,OSGEP,All,pancan,3.11327e-21,-0.332327,,,767,
2625,31153627,3-Cl-AHPC,OSGIN1,All,pancan,8.9853e-24,0.351866,,,767,
2626,31153628,3-Cl-AHPC,OSM,All,pancan,7.00229e-09,-0.207162,,,767,
2627,31153629,3-Cl-AHPC,OSMR,All,pancan,1.2522e-12,0.252591,,,767,
2628,31153630,3-Cl-AHPC,OSMR-AS1,All,pancan,2.20595e-11,0.238517,,,767,
2629,31153631,3-Cl-AHPC,OSR1,All,pancan,1.98798e-14,0.271513,,,767,
2630,31153632,3-Cl-AHPC,OTUD4,All,pancan,5.17362e-10,-0.221924,,,767,
2631,31153633,3-Cl-AHPC,OXA1L,All,pancan,6.9877e-12,-0.244263,,,767,
2632,31153634,3-Cl-AHPC,OXCT1,All,pancan,4.89045e-09,-0.20926,,,767,
2633,31153635,3-Cl-AHPC,OXNAD1,All,pancan,1.41457e-09,-0.216349,,,767,
2634,31153636,3-Cl-AHPC,P2RX1,All,pancan,7.68966e-12,-0.24379,,,767,
2635,31153637,3-Cl-AHPC,P2RX5,All,pancan,9.74712e-11,-0.230861,,,767,
2636,31153638,3-Cl-AHPC,P2RX5-TAX1BP3,All,pancan,4.91567e-09,-0.20923,,,767,
2637,31153639,3-Cl-AHPC,P2RY8,All,pancan,5.67664e-16,-0.286643,,,767,
2638,31153640,3-Cl-AHPC,P2RY11,All,pancan,9.50691e-15,-0.274729,,,767,
2639,31153641,3-Cl-AHPC,P3H2,All,pancan,1.94625e-16,0.291023,,,767,
2640,31153642,3-Cl-AHPC,P4HA2,All,pancan,3.18112e-26,0.369505,,,767,
2641,31153643,3-Cl-AHPC,P4HB,All,pancan,5.2421e-10,0.221852,,,767,
2642,31153644,3-Cl-AHPC,PA2G4,All,pancan,3.18873e-18,-0.307174,,,767,
2643,31153645,3-Cl-AHPC,PABPC1,All,pancan,2.87881e-10,-0.225105,,,767,
2644,31153646,3-Cl-AHPC,PABPC4,All,pancan,5.25301e-09,-0.208844,,,767,
2645,31153647,3-Cl-AHPC,PABPN1,All,pancan,8.03321e-27,-0.373645,,,767,
2646,31153648,3-Cl-AHPC,PABPN1L,All,pancan,1.53135e-11,-0.240357,,,767,
2647,31153649,3-Cl-AHPC,PADI1,All,pancan,7.03481e-19,0.312865,,,767,
2648,31153650,3-Cl-AHPC,PADI3,All,pancan,3.32896e-09,0.211485,,,767,
2649,31153651,3-Cl-AHPC,PAEP,All,pancan,6.54797e-09,0.207556,,,767,
2650,31153652,3-Cl-AHPC,PAGR1,All,pancan,1.37249e-08,-0.203167,,,767,
2651,31153653,3-Cl-AHPC,PAICS,All,pancan,2.08419e-19,-0.317359,,,767,
2652,31153654,3-Cl-AHPC,PAIP2,All,pancan,4.59796e-11,-0.234766,,,767,
